DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
55;012;55012;Apremont-la-Forêt;55;451;55451;Saint-Agnant-sous-les-Côtes;98;0;98
55;551;55551;Vigneulles-lès-Hattonchâtel;55;455;55455;Saint-Benoît-en-Woëvre;39;0;39
55;530;55530;Valbois;55;478;55478;Savonnières-en-Woëvre;12;0;12
55;517;55517;Seuil-d'Argonne;55;480;55480;Senard;64;1;65
55;530;55530;Valbois;55;483;55483;Senonville;35;1;36
55;040;55040;Beausite;55;486;55486;Seraucourt;18;0;18
55;423;55423;Rembercourt-Sommaisne;55;491;55491;Sommaisne;22;0;22
55;274;55274;Lamorville;55;499;55499;Spada;95;0;95
55;215;55215;Gondrecourt-le-Château;55;513;55513;Tourailles-sous-Bois;21;1;22
55;537;55537;Douaumont-Vaux;55;537;55537;Vaux-devant-Damloup;75;0;75
55;472;55472;Saulvaux;55;538;55538;Vaux-la-Grande;21;1;22
55;472;55472;Saulvaux;55;539;55539;Vaux-la-Petite;20;1;21
55;186;55186;Fains-Véel;55;542;55542;Véel;352;11;363
55;184;55184;Euville;55;548;55548;Vertuzey;226;4;230
55;551;55551;Vigneulles-lès-Hattonchâtel;55;550;55550;Viéville-sous-les-Côtes;215;6;221
55;184;55184;Euville;55;558;55558;Ville-Issey;300;5;305
55;093;55093;Buxières-sous-les-Côtes;55;585;55585;Woinville;78;3;81
56;197;56197;Val d'Oust;56;037;56037;La Chapelle-Caro;1459;49;1508
56;061;56061;La Gacilly;56;038;56038;La Chapelle-Gaceline;774;17;791
56;213;56213;Saint-Gérand-Croixanvec;56;049;56049;Croixanvec;178;4;182
56;102;56102;Forges de Lanouée;56;059;56059;Les Forges;421;6;427
56;061;56061;La Gacilly;56;061;56061;La Gacilly;2315;55;2370
56;061;56061;La Gacilly;56;064;56064;Glénac;904;31;935
56;102;56102;Forges de Lanouée;56;102;56102;Lanouée;1709;43;1752
56;144;56144;Évellys;56;142;56142;Moustoir-Remungol;719;14;733
56;144;56144;Évellys;56;144;56144;Naizin;1753;51;1804
56;251;56251;Theix-Noyalo;56;150;56150;Noyalo;930;20;950
56;033;56033;Carentoir;56;183;56183;Quelneuc;506;9;515
56;197;56197;Val d'Oust;56;187;56187;Quily;363;5;368
56;144;56144;Évellys;56;192;56192;Remungol;943;15;958
56;197;56197;Val d'Oust;56;197;56197;Le Roc-Saint-André;968;19;987
56;213;56213;Saint-Gérand-Croixanvec;56;213;56213;Saint-Gérand;1134;28;1162
57;021;57021;Ancy-Dornot;57;021;57021;Ancy-sur-Moselle;1326;27;1353
57;086;57086;Belles-Forêts;57;023;57023;Angviller-lès-Bisping;86;1;87
57;209;57209;Faulquemont;57;135;57135;Chémery;107;3;110
57;148;57148;Colligny-Maizery;57;148;57148;Colligny;388;7;395
57;132;57132;Château-Salins;57;157;57157;Coutures;199;4;203
57;021;57021;Ancy-Dornot;57;184;57184;Dornot;164;3;167
57;097;57097;Boulay-Moselle;57;285;57285;Halling-lès-Boulay;140;1;141
57;155;57155;Courcelles-Chaussy;57;378;57378;Landonvillers;390;6;396
57;148;57148;Colligny-Maizery;57;432;57432;Maizery;176;4;180
57;482;57482;Ogy-Montoy-Flanville;57;482;57482;Montoy-Flanville;1286;18;1304
57;482;57482;Ogy-Montoy-Flanville;57;523;57523;Ogy;476;12;488
57;578;57578;Rezonville-Vionville;57;578;57578;Rezonville;303;6;309
57;578;57578;Rezonville-Vionville;57;722;57722;Vionville;192;1;193
58;204;58204;Vaux d'Amognes;58;022;58022;Balleray;199;3;202
58;026;58026;Beaulieu;58;026;58026;Beaulieu;25;1;26
58;086;58086;Cosne-Cours-sur-Loire;58;091;58091;Cours;1660;40;1700
58;026;58026;Beaulieu;58;100;58100;Dompierre-sur-Héry;71;3;74
58;026;58026;Beaulieu;58;167;58167;Michaugues;46;4;50
58;204;58204;Vaux d'Amognes;58;204;58204;Ourouër;333;4;337
59;588;59588;Téteghem-Coudekerque-Village;59;154;59154;Coudekerque-Village;1397;37;1434
59;183;59183;Dunkerque;59;248;59248;Fort-Mardyck;3500;50;3550
59;260;59260;Ghyvelde;59;260;59260;Ghyvelde;3247;52;3299
59;350;59350;Lille;59;298;59298;Hellemmes-Lille;18538;143;18681
59;350;59350;Lille;59;355;59355;Lomme;28082;217;28299
59;183;59183;Dunkerque;59;380;59380;Mardyck;254;4;258
59;260;59260;Ghyvelde;59;404;59404;Les Moëres;872;9;881
59;183;59183;Dunkerque;59;540;59540;Saint-Pol-sur-Mer;20094;286;20380
59;631;59631;Walincourt-Selvigny;59;561;59561;Selvigny;394;5;399
59;588;59588;Téteghem-Coudekerque-Village;59;588;59588;Téteghem;6987;187;7174
60;256;60256;Montchevreuil;60;038;60038;Bachivillers;567;10;577
60;054;60054;Les Hauts-Talican;60;054;60054;Beaumont-les-Nonains;335;7;342
60;209;60209;La Corne-en-Vexin;60;080;60080;Boissy-le-Bois;190;5;195
60;245;60245;Formerie;60;096;60096;Boutavent;95;1;96
60;196;60196;La Drenne;60;196;60196;Le Déluge;590;6;596
60;209;60209;La Corne-en-Vexin;60;209;60209;Énencourt-le-Sec;188;3;191
60;245;60245;Formerie;60;245;60245;Formerie;2010;24;2034
60;256;60256;Montchevreuil;60;256;60256;Fresneaux-Montchevreuil;761;12;773
60;209;60209;La Corne-en-Vexin;60;300;60300;Hardivillers-en-Vexin;166;2;168
60;570;60570;Saint-Crépin-Ibouvillers;60;417;60417;Montherlant;161;0;161
60;196;60196;La Drenne;60;453;60453;La Neuville-d'Aumont;339;9;348
60;054;60054;Les Hauts-Talican;60;455;60455;La Neuville-Garnier;254;5;259
60;196;60196;La Drenne;60;532;60532;Ressons-l'Abbaye;129;2;131
60;570;60570;Saint-Crépin-Ibouvillers;60;570;60570;Saint-Crépin-Ibouvillers;1425;23;1448
60;054;60054;Les Hauts-Talican;60;694;60694;Villotran;289;7;296
61;167;61167;La Ferté-en-Ouche;61;003;61003;Anceins;195;3;198
61;168;61168;La Ferté Macé;61;004;61004;Antoigny;122;0;122
61;007;61007;Athis-Val de Rouvre;61;007;61007;Athis-de-l'Orne;2516;58;2574
61;474;61474;Gouffern en Auge;61;009;61009;Aubry-en-Exmes;318;10;328
61;491;61491;Tourouvre au Perche;61;016;61016;Autheuil;111;0;111
61;474;61474;Gouffern en Auge;61;019;61019;Avernes-sous-Exmes;81;1;82
61;211;61211;Juvigny Val d'Andaine;61;025;61025;La Baroche-sous-Lucé;411;5;416
61;153;61153;Écouché-les-Vallées;61;027;61027;Batilly;136;6;142
61;486;61486;Tinchebray-Bocage;61;031;61031;Beauchêne;247;3;250
61;211;61211;Juvigny Val d'Andaine;61;033;61033;Beaulandais;160;5;165
61;491;61491;Tourouvre au Perche;61;045;61045;Bivilliers;62;1;63
61;167;61167;La Ferté-en-Ouche;61;047;61047;Bocquencé;142;3;145
61;474;61474;Gouffern en Auge;61;057;61057;Le Bourg-Saint-Léonard;392;8;400
61;007;61007;Athis-Val de Rouvre;61;058;61058;Bréel;125;0;125
61;491;61491;Tourouvre au Perche;61;059;61059;Bresolettes;23;1;24
61;491;61491;Tourouvre au Perche;61;065;61065;Bubertré;129;3;132
61;007;61007;Athis-Val de Rouvre;61;073;61073;La Carneille;582;9;591
61;081;61081;Chailloué;61;081;61081;Chailloué;621;14;635
61;474;61474;Gouffern en Auge;61;083;61083;Chambois;381;7;388
61;491;61491;Tourouvre au Perche;61;090;61090;Champs;72;0;72
61;096;61096;Rives d'Andaine;61;096;61096;La Chapelle-d'Andaine;1429;24;1453
61;339;61339;Putanges-le-Lac;61;106;61106;Chênedouit;169;1;170
61;292;61292;Montsecret-Clairefougère;61;109;61109;Clairefougère;122;0;122
61;474;61474;Gouffern en Auge;61;110;61110;La Cochère;148;3;151
61;309;61309;Perche en Nocé;61;112;61112;Colonard-Corubert;239;6;245
61;116;61116;Sablons sur Huisne;61;115;61115;Condeau;355;9;364
61;116;61116;Sablons sur Huisne;61;116;61116;Condé-sur-Huisne;1238;17;1255
61;116;61116;Sablons sur Huisne;61;125;61125;Coulonges-les-Sablons;390;12;402
61;153;61153;Écouché-les-Vallées;61;127;61127;La Courbe;63;4;67
61;474;61474;Gouffern en Auge;61;131;61131;Courménil;119;2;121
61;096;61096;Rives d'Andaine;61;135;61135;Couterne;989;16;1005
61;167;61167;La Ferté-en-Ouche;61;136;61136;Couvains;191;4;195
61;309;61309;Perche en Nocé;61;144;61144;Dancé;345;10;355
61;145;61145;Domfront en Poiraie;61;145;61145;Domfront;3431;99;3530
61;153;61153;Écouché-les-Vallées;61;153;61153;Écouché;1353;29;1382
61;196;61196;Belforêt-en-Perche;61;154;61154;Eperrais;105;4;109
61;324;61324;Passais Villages;61;155;61155;L'Épinay-le-Comte;165;1;166
61;474;61474;Gouffern en Auge;61;157;61157;Exmes;269;6;275
61;474;61474;Gouffern en Auge;61;161;61161;Fel;271;3;274
61;167;61167;La Ferté-en-Ouche;61;167;61167;La Ferté-Frênel;592;11;603
61;228;61228;L'Orée-d'Écouves;61;172;61172;Fontenai-les-Louvets;285;4;289
61;153;61153;Écouché-les-Vallées;61;173;61173;Fontenai-sur-Orne;242;6;248
61;339;61339;Putanges-le-Lac;61;174;61174;La Forêt-Auvray;169;4;173
61;486;61486;Tinchebray-Bocage;61;177;61177;Frênes;816;23;839
61;339;61339;Putanges-le-Lac;61;179;61179;La Fresnaye-au-Sauvage;225;4;229
61;167;61167;La Ferté-en-Ouche;61;184;61184;Gauville;540;17;557
61;484;61484;Val-au-Perche;61;185;61185;Gémages;113;0;113
61;096;61096;Rives d'Andaine;61;186;61186;Geneslay;265;8;273
61;167;61167;La Ferté-en-Ouche;61;191;61191;Glos-la-Ferrière;492;8;500
61;194;61194;Monts-sur-Orne;61;194;61194;Goulet;386;11;397
61;196;61196;Belforêt-en-Perche;61;196;61196;Le Gué-de-la-Chaîne;680;14;694
61;096;61096;Rives d'Andaine;61;200;61200;Haleine;241;38;279
61;145;61145;Domfront en Poiraie;61;201;61201;La Haute-Chapelle;539;14;553
61;484;61484;Val-au-Perche;61;204;61204;L'Hermitière;200;10;210
61;167;61167;La Ferté-en-Ouche;61;205;61205;Heugon;197;3;200
61;211;61211;Juvigny Val d'Andaine;61;211;61211;Juvigny-sous-Andaine;908;12;920
61;230;61230;Longny les Villages;61;220;61220;La Lande-sur-Eure;181;3;184
61;486;61486;Tinchebray-Bocage;61;223;61223;Larchamp;301;2;303
61;491;61491;Tourouvre au Perche;61;226;61226;Lignerolles;159;3;162
61;228;61228;L'Orée-d'Écouves;61;228;61228;Livaie;222;4;226
61;230;61230;Longny les Villages;61;230;61230;Longny-au-Perche;1275;19;1294
61;228;61228;L'Orée-d'Écouves;61;231;61231;Longuenoë;109;1;110
61;211;61211;Juvigny Val d'Andaine;61;235;61235;Loré;178;2;180
61;153;61153;Écouché-les-Vallées;61;236;61236;Loucé;110;1;111
61;211;61211;Juvigny Val d'Andaine;61;239;61239;Lucé;79;1;80
61;484;61484;Val-au-Perche;61;246;61246;Mâle;655;18;673
61;230;61230;Longny les Villages;61;247;61247;Malétable;100;1;101
61;375;61375;Boischampré;61;249;61249;Marcei;205;14;219
61;230;61230;Longny les Villages;61;250;61250;Marchainville;211;3;214
61;081;61081;Chailloué;61;253;61253;Marmouillé;127;7;134
61;339;61339;Putanges-le-Lac;61;270;61270;Ménil-Jean;115;2;117
61;230;61230;Longny les Villages;61;280;61280;Monceaux-au-Perche;81;0;81
61;167;61167;La Ferté-en-Ouche;61;282;61282;Monnai;249;3;252
61;194;61194;Monts-sur-Orne;61;285;61285;Montgaroult;373;10;383
61;292;61292;Montsecret-Clairefougère;61;292;61292;Montsecret;524;9;533
61;294;61294;Mortrée;61;294;61294;Mortrée;1004;20;1024
61;230;61230;Longny les Villages;61;296;61296;Moulicent;239;2;241
61;429;61429;Charencey;61;299;61299;Moussonvilliers;214;7;221
61;230;61230;Longny les Villages;61;305;61305;Neuilly-sur-Eure;623;10;633
61;081;61081;Chailloué;61;306;61306;Neuville-près-Sées;145;3;148
61;309;61309;Perche en Nocé;61;309;61309;Nocé;723;15;738
61;429;61429;Charencey;61;311;61311;Normandel;88;1;89
61;007;61007;Athis-Val de Rouvre;61;313;61313;Notre-Dame-du-Rocher;53;0;53
61;474;61474;Gouffern en Auge;61;315;61315;Omméel;112;3;115
61;196;61196;Belforêt-en-Perche;61;318;61318;Origny-le-Butin;88;4;92
61;460;61460;Sap-en-Auge;61;320;61320;Orville;105;0;105
61;324;61324;Passais Villages;61;324;61324;Passais;771;8;779
61;196;61196;Belforêt-en-Perche;61;325;61325;La Perrière;214;8;222
61;491;61491;Tourouvre au Perche;61;335;61335;La Poterie-au-Perche;135;2;137
61;309;61309;Perche en Nocé;61;337;61337;Préaux-du-Perche;481;23;504
61;491;61491;Tourouvre au Perche;61;338;61338;Prépotin;122;1;123
61;339;61339;Putanges-le-Lac;61;339;61339;Putanges-Pont-Écrepin;984;17;1001
61;339;61339;Putanges-le-Lac;61;340;61340;Rabodanges;175;2;177
61;491;61491;Tourouvre au Perche;61;343;61343;Randonnai;703;6;709
61;007;61007;Athis-Val de Rouvre;61;353;61353;Ronfeugerai;333;8;341
61;339;61339;Putanges-le-Lac;61;354;61354;Les Rotours;114;1;115
61;145;61145;Domfront en Poiraie;61;355;61355;Rouellé;185;3;188
61;484;61484;Val-au-Perche;61;356;61356;La Rouge;634;8;642
61;484;61484;Val-au-Perche;61;359;61359;Saint-Agnan-sur-Erre;164;6;170
61;339;61339;Putanges-le-Lac;61;364;61364;Saint-Aubert-sur-Orne;98;2;100
61;309;61309;Perche en Nocé;61;368;61368;Saint-Aubin-des-Grois;57;0;57
61;375;61375;Boischampré;61;375;61375;Saint-Christophe-le-Jajolet;238;1;239
61;486;61486;Tinchebray-Bocage;61;377;61377;Saint-Cornier-des-Landes;600;15;615
61;339;61339;Putanges-le-Lac;61;378;61378;Sainte-Croix-sur-Orne;76;0;76
61;211;61211;Juvigny Val d'Andaine;61;380;61380;Saint-Denis-de-Villenette;134;2;136
61;228;61228;L'Orée-d'Écouves;61;383;61383;Saint-Didier-sous-Écouves;136;2;138
61;294;61294;Mortrée;61;403;61403;Saint-Hilaire-la-Gérard;130;3;133
61;309;61309;Perche en Nocé;61;409;61409;Saint-Jean-de-la-Forêt;156;3;159
61;486;61486;Tinchebray-Bocage;61;410;61410;Saint-Jean-des-Bois;181;0;181
61;375;61375;Boischampré;61;417;61417;Saint-Loyer-des-Champs;367;14;381
61;463;61463;Les Monts d'Andaine;61;428;61428;Saint-Maurice-du-Désert;746;17;763
61;429;61429;Charencey;61;429;61429;Saint-Maurice-lès-Charencey;460;6;466
61;483;61483;Bagnoles de l'Orne Normandie;61;431;61431;Saint-Michel-des-Andaines;316;7;323
61;167;61167;La Ferté-en-Ouche;61;434;61434;Saint-Nicolas-des-Laitiers;77;0;77
61;196;61196;Belforêt-en-Perche;61;437;61437;Saint-Ouen-de-la-Cour;55;1;56
61;153;61153;Écouché-les-Vallées;61;441;61441;Saint-Ouen-sur-Maire;92;0;92
61;474;61474;Gouffern en Auge;61;449;61449;Saint-Pierre-la-Rivière;153;5;158
61;324;61324;Passais Villages;61;455;61455;Saint-Siméon;226;7;233
61;230;61230;Longny les Villages;61;458;61458;Saint-Victor-de-Réno;168;1;169
61;460;61460;Sap-en-Auge;61;460;61460;Le Sap;853;10;863
61;463;61463;Les Monts d'Andaine;61;463;61463;La Sauvagère;989;15;1004
61;007;61007;Athis-Val de Rouvre;61;465;61465;Ségrie-Fontaine;401;6;407
61;194;61194;Monts-sur-Orne;61;468;61468;Sentilly;114;4;118
61;211;61211;Juvigny Val d'Andaine;61;469;61469;Sept-Forges;244;6;250
61;153;61153;Écouché-les-Vallées;61;470;61470;Serans;201;6;207
61;196;61196;Belforêt-en-Perche;61;471;61471;Sérigny;349;9;358
61;474;61474;Gouffern en Auge;61;474;61474;Silly-en-Gouffern;394;11;405
61;474;61474;Gouffern en Auge;61;477;61477;Survie;161;1;162
61;007;61007;Athis-Val de Rouvre;61;478;61478;Taillebois;147;0;147
61;483;61483;Bagnoles de l'Orne Normandie;61;483;61483;Bagnoles-de-l'Orne;2388;39;2427
61;484;61484;Val-au-Perche;61;484;61484;Le Theil;1603;31;1634
61;486;61486;Tinchebray-Bocage;61;486;61486;Tinchebray;2585;36;2621
61;007;61007;Athis-Val de Rouvre;61;489;61489;Les Tourailles;59;1;60
61;491;61491;Tourouvre au Perche;61;491;61491;Tourouvre;1507;19;1526
61;474;61474;Gouffern en Auge;61;496;61496;Urou-et-Crennes;737;18;755
61;474;61474;Gouffern en Auge;61;504;61504;Villebadin;124;1;125
61;167;61167;La Ferté-en-Ouche;61;506;61506;Villers-en-Ouche;318;11;329
61;375;61375;Boischampré;61;511;61511;Vrigny;371;7;378
61;486;61486;Tinchebray-Bocage;61;513;61513;Yvrandes;154;6;160
62;473;62473;Isbergues;62;110;62110;Berguette;1803;17;1820
62;295;62295;Enquin-lez-Guinegatte;62;294;62294;Enguinegatte;452;7;459
62;295;62295;Enquin-lez-Guinegatte;62;295;62295;Enquin-les-Mines;1155;18;1173
62;471;62471;Bellinghem;62;431;62431;Herbelles;548;16;564
62;471;62471;Bellinghem;62;471;62471;Inghem;539;6;545
62;178;62178;Bruay-la-Buissière;62;482;62482;Labuissière;3604;60;3664
62;473;62473;Isbergues;62;575;62575;Molinghem;2751;28;2779
63;160;63160;Aulhat-Flat;63;018;63018;Aulhat-Saint-Privat;486;11;497
63;244;63244;Chambaron sur Morge;63;068;63068;Cellule;1205;25;1230
63;448;63448;Le Vernet-Chaméane;63;078;63078;Chaméane;162;5;167
63;226;63226;Mur-sur-Allier;63;133;63133;Dallet;1201;24;1225
63;160;63160;Aulhat-Flat;63;160;63160;Flat;446;21;467
63;226;63226;Mur-sur-Allier;63;226;63226;Mezel;2007;37;2044
63;244;63244;Chambaron sur Morge;63;244;63244;La Moutade;587;10;597
63;038;63038;Besse-et-Saint-Anastaise;63;316;63316;Saint-Anastaise;64;1;65
63;448;63448;Le Vernet-Chaméane;63;448;63448;Vernet-la-Varenne;624;84;708
64;225;64225;Ance Féas;64;020;64020;Ance;228;7;235
64;396;64396;Mont;64;030;64030;Arance;126;3;129
64;064;64064;Asasp-Arros;64;055;64055;Arros-d'Oloron;102;0;102
64;010;64010;Aïcirits-Camou-Suhast;64;163;64163;Camou-Mixe-Suhast;219;10;229
64;148;64148;Bruges-Capbis-Mifaget;64;164;64164;Capbis;63;5;68
64;168;64168;Carresse-Cassaber;64;169;64169;Cassaber;131;2;133
64;225;64225;Ance Féas;64;225;64225;Féas;386;7;393
64;396;64396;Mont;64;248;64248;Gouze;421;4;425
64;049;64049;Aroue-Ithorots-Olhaïby;64;278;64278;Ithorots-Olhaïby;43;2;45
64;396;64396;Mont;64;333;64333;Lendresse;81;1;82
64;148;64148;Bruges-Capbis-Mifaget;64;384;64384;Mifaget;119;4;123
64;440;64440;Ozenx-Montestrucq;64;402;64402;Montestrucq;184;5;189
64;430;64430;Orthez;64;497;64497;Sainte-Suzanne;1065;64;1129
64;113;64113;Bergouey-Viellenave;64;553;64553;Viellenave-sur-Bidouze;33;1;34
65;141;65141;Cazaux-Fréchet-Anéran-Camors;65;008;65008;Anéran-Camors;34;1;35
65;282;65282;Loudenvielle;65;027;65027;Armenteule;55;2;57
65;092;65092;Beyrède-Jumet-Camous;65;092;65092;Beyrède-Jumet;202;2;204
65;092;65092;Beyrède-Jumet-Camous;65;122;65122;Camous;25;0;25
65;192;65192;Gavarnie-Gèdre;65;188;65188;Gavarnie;108;2;110
65;192;65192;Gavarnie-Gèdre;65;192;65192;Gèdre;233;7;240
65;099;65099;Bordères-Louron;65;227;65227;Ilhan;8;1;9
65;054;65054;Avezac-Prat-Lahitte;65;246;65246;Lahitte;33;0;33
65;282;65282;Loudenvielle;65;282;65282;Loudenvielle;268;7;275
65;003;65003;Adervielle-Pouchergues;65;365;65365;Pouchergues;56;1;57
67;004;67004;Sommerau;67;004;67004;Allenwiller;539;12;551
67;544;67544;Wissembourg;67;007;67007;Altenstadt;1207;78;1285
67;418;67418;Rountzenheim-Auenheim;67;014;67014;Auenheim;896;13;909
67;452;67452;Schnersheim;67;015;67015;Avenheim;504;3;507
67;495;67495;Truchtersheim;67;024;67024;Behlenheim;620;16;636
67;004;67004;Sommerau;67;041;67041;Birkenwald;318;2;320
67;104;67104;Drachenbronn-Birlenbach;67;042;67042;Birlenbach;287;3;290
67;074;67074;Cleebourg;67;064;67064;Bremmelbach;143;1;144
67;176;67176;Gundershoffen;67;114;67114;Eberbach-Wœrth;180;2;182
67;153;67153;Geiswiller-Zœbersdorf;67;153;67153;Geiswiller;214;3;217
67;034;67034;Berstett;67;157;67157;Gimbrett;491;9;500
67;539;67539;Wingersheim les Quatre Bans;67;158;67158;Gingsheim;356;6;362
67;176;67176;Gundershoffen;67;170;67170;Griesbach;480;9;489
67;061;67061;Bouxwiller;67;171;67171;Griesbach-le-Bastberg;243;5;248
67;206;67206;Hoffen;67;193;67193;Hermerswiller;280;6;286
67;539;67539;Wingersheim les Quatre Bans;67;207;67207;Hohatzenheim;241;7;248
67;474;67474;Soultz-sous-Forêts;67;211;67211;Hohwiller;391;7;398
67;061;67061;Bouxwiller;67;219;67219;Imbsheim;528;11;539
67;442;67442;Scharrachbergheim-Irmstett;67;224;67224;Irmstett;293;3;296
67;452;67452;Schnersheim;67;243;67243;Kleinfrankenheim;475;9;484
67;339;67339;Betschdorf;67;251;67251;Kuhlendorf;101;1;102
67;206;67206;Hoffen;67;262;67262;Leiterswiller;392;6;398
67;263;67263;Lembach;67;284;67284;Mattstall;143;2;145
67;160;67160;Gœrsdorf;67;294;67294;Mitschdorf;198;4;202
67;539;67539;Wingersheim les Quatre Bans;67;297;67297;Mittelhausen;601;6;607
67;388;67388;Reichshoffen;67;316;67316;Nehwiller-près-Wœrth;393;5;398
67;351;67351;Seebach;67;332;67332;Niederseebach;145;3;148
67;372;67372;Val-de-Moder;67;372;67372;Pfaffenhoffen;2666;33;2699
67;495;67495;Truchtersheim;67;374;67374;Pfettisheim;939;9;948
67;435;67435;Sarrewerden;67;376;67376;Bischtroff-sur-Sarre;327;8;335
67;339;67339;Betschdorf;67;390;67390;Reimerswiller;206;2;208
67;034;67034;Berstett;67;393;67393;Reitwiller;600;8;608
67;061;67061;Bouxwiller;67;399;67399;Riedheim;174;1;175
67;372;67372;Val-de-Moder;67;402;67402;Ringeldorf;133;1;134
67;418;67418;Rountzenheim-Auenheim;67;418;67418;Rountzenheim;1080;17;1097
67;034;67034;Berstett;67;419;67419;Rumersheim;441;6;447
67;004;67004;Sommerau;67;431;67431;Salenthal;215;4;219
67;202;67202;Hochfelden;67;439;67439;Schaffhouse-sur-Zorn;388;7;395
67;339;67339;Betschdorf;67;457;67457;Schwabwiller;521;5;526
67;004;67004;Sommerau;67;469;67469;Singrist;452;8;460
67;495;67495;Truchtersheim;67;495;67495;Truchtersheim;2830;77;2907
67;372;67372;Val-de-Moder;67;496;67496;Uberach;1198;13;1211
67;372;67372;Val-de-Moder;67;512;67512;La Walck;1034;17;1051
67;530;67530;Wickersheim-Wilshausen;67;533;67533;Wilshausen;105;1;106
67;539;67539;Wingersheim les Quatre Bans;67;539;67539;Wingersheim;1140;21;1161
67;532;67532;Willgottheim;67;549;67549;Wœllenheim;187;3;190
67;153;67153;Geiswiller-Zœbersdorf;67;560;67560;Zœbersdorf;173;0;173
67;435;67435;Sarrewerden;67;561;67561;Zollingen;91;1;92
67;347;67347;Obermodern-Zutzendorf;67;562;67562;Zutzendorf;578;12;590
68;006;68006;Bernwiller;68;006;68006;Ammertzwiller;487;11;498
68;012;68012;Aspach-Michelbach;68;012;68012;Aspach-le-Haut;1467;38;1505
68;006;68006;Bernwiller;68;031;68031;Bernwiller;723;18;741
68;056;68056;Brunstatt-Didenheim;68;056;68056;Brunstatt;6373;113;6486
68;056;68056;Brunstatt-Didenheim;68;070;68070;Didenheim;1799;23;1822
68;143;68143;Porte du Ried;68;143;68143;Holtzwihr;1463;52;1515
68;162;68162;Kaysersberg Vignoble;68;162;68162;Kaysersberg;2438;53;2491
68;162;68162;Kaysersberg Vignoble;68;164;68164;Kientzheim;721;11;732
68;201;68201;Masevaux-Niederbruck;68;201;68201;Masevaux;3251;68;3319
68;012;68012;Aspach-Michelbach;68;206;68206;Michelbach;293;10;303
68;219;68219;Le Haut Soultzbach;68;219;68219;Mortzwiller;339;13;352
68;201;68201;Masevaux-Niederbruck;68;233;68233;Niederbruck;402;9;411
68;143;68143;Porte du Ried;68;272;68272;Riedwihr;393;9;402
68;162;68162;Kaysersberg Vignoble;68;310;68310;Sigolsheim;1242;28;1270
68;219;68219;Le Haut Soultzbach;68;314;68314;Soppe-le-Haut;528;11;539
69;135;69135;Deux-Grosnes;69;015;69015;Avenas;125;7;132
69;019;69019;Belleville-en-Beaujolais;69;019;69019;Belleville;8506;174;8680
69;024;69024;Val d'Oingt;69;024;69024;Le Bois-d'Oingt;2599;61;2660
69;248;69248;Thizy-les-Bourgs;69;025;69025;Bourg-de-Thizy;2392;36;2428
69;248;69248;Thizy-les-Bourgs;69;041;69041;La Chapelle-de-Mardore;234;4;238
69;179;69179;Beauvallon;69;048;69048;Chassagny;1304;15;1319
69;066;69066;Cours;69;066;69066;Cours-la-Ville;3596;77;3673
69;157;69157;Vindry-sur-Turdine;69;073;69073;Dareizé;556;14;570
69;159;69159;Porte des Pierres Dorées;69;101;69101;Jarnioux;741;12;753
69;159;69159;Porte des Pierres Dorées;69;114;69114;Liergues;2212;56;2268
69;248;69248;Thizy-les-Bourgs;69;128;69128;Mardore;476;9;485
69;248;69248;Thizy-les-Bourgs;69;129;69129;Marnand;597;12;609
69;135;69135;Deux-Grosnes;69;135;69135;Monsols;916;18;934
69;208;69208;Saint-Germain-Nuelles;69;144;69144;Nuelles;690;21;711
69;024;69024;Val d'Oingt;69;146;69146;Oingt;677;19;696
69;157;69157;Vindry-sur-Turdine;69;147;69147;Les Olmes;862;16;878
69;135;69135;Deux-Grosnes;69;150;69150;Ouroux;335;21;356
69;157;69157;Vindry-sur-Turdine;69;157;69157;Pontcharra-sur-Turdine;2734;62;2796
69;066;69066;Cours;69;158;69158;Pont-Trambouze;421;8;429
69;159;69159;Porte des Pierres Dorées;69;159;69159;Pouilly-le-Monial;1022;24;1046
69;179;69179;Beauvallon;69;179;69179;Saint-Andéol-le-Château;1895;23;1918
69;135;69135;Deux-Grosnes;69;185;69185;Saint-Christophe;228;1;229
69;228;69228;Chabanière;69;195;69195;Saint-Didier-sous-Riverie;1271;23;1294
69;208;69208;Saint-Germain-Nuelles;69;208;69208;Saint-Germain-sur-l'Arbresle;1555;42;1597
69;135;69135;Deux-Grosnes;69;210;69210;Saint-Jacques-des-Arrêts;119;3;122
69;019;69019;Belleville-en-Beaujolais;69;211;69211;Saint-Jean-d'Ardières;5036;103;5139
69;179;69179;Beauvallon;69;213;69213;Saint-Jean-de-Touslas;936;20;956
69;024;69024;Val d'Oingt;69;222;69222;Saint-Laurent-d'Oingt;879;23;902
69;157;69157;Vindry-sur-Turdine;69;223;69223;Saint-Loup;1130;31;1161
69;135;69135;Deux-Grosnes;69;224;69224;Saint-Mamert;73;3;76
69;228;69228;Chabanière;69;228;69228;Saint-Maurice-sur-Dargoire;2407;31;2438
69;228;69228;Chabanière;69;237;69237;Saint-Sorlin;571;21;592
69;066;69066;Cours;69;247;69247;Thel;335;4;339
69;248;69248;Thizy-les-Bourgs;69;248;69248;Thizy;2170;52;2222
69;135;69135;Deux-Grosnes;69;251;69251;Trades;118;1;119
70;059;70059;Beaumotte-Aubertans;70;033;70033;Aubertans;122;4;126
